sample_index,timestamp_s,ecg_clean_mv,analog_v,adc_code,label,source
38,0.152,4.9122348770897177e-33,1.503046535211514,12024,possible_af,synthetic_ads1115
39,0.156,1.1396357781627267e-32,1.5067018093442093,12053,possible_af,synthetic_ads1115
40,0.16,2.632223901718327e-32,1.5164303468614686,12131,possible_af,synthetic_ads1115
41,0.164,6.052703276511874e-32,1.5140836073222208,12112,possible_af,synthetic_ads1115
42,0.168,1.3856250996385196e-31,1.5106592845122813,12085,possible_af,synthetic_ads1115
43,0.172,3.157998372048889e-31,1.50604175385887,12048,possible_af,synthetic_ads1115
44,0.176,7.165522502626867e-31,1.502327752393202,12018,possible_af,synthetic_ads1115
45,0.18,1.618652524417077e-30,1.507202834082743,12057,possible_af,synthetic_ads1115
46,0.184,3.640233113536774e-30,1.5109786575390007,12087,possible_af,synthetic_ads1115
47,0.188,8.15031821304699e-30,1.5136007009676213,12108,possible_af,synthetic_ads1115
48,0.192,1.81672727685235e-29,1.5156890732966852,12125,possible_af,synthetic_ads1115
49,0.196,4.0315746966520396e-29,1.5071985081750638,12057,possible_af,synthetic_ads1115
50,0.2,8.906959693235054e-29,1.5137603433139264,12110,possible_af,synthetic_ads1115
51,0.204,1.9590885461999368e-28,1.5154170637530304,12123,possible_af,synthetic_ads1115
52,0.208,4.289912621012471e-28,1.5093993024987988,12075,possible_af,synthetic_ads1115
53,0.212,9.352175099990308e-28,1.510846130415215,12086,possible_af,synthetic_ads1115
54,0.216,2.0297689978453502e-27,1.510617585035913,12085,possible_af,synthetic_ads1115
55,0.22,4.3858159502852954e-27,1.51797788663148,12143,possible_af,synthetic_ads1115
56,0.224,9.434610876103883e-27,1.5149097660860913,12119,possible_af,synthetic_ads1115
57,0.228,2.0205396863568398e-26,1.518274968709672,12146,possible_af,synthetic_ads1115
58,0.232,4.308048457809603e-26,1.5121799206240327,12097,possible_af,synthetic_ads1115
59,0.236,9.144576062655154e-26,1.5102186526608943,12081,possible_af,synthetic_ads1115
60,0.24,1.9324860870021923e-25,1.51822216270339,12145,possible_af,synthetic_ads1115
61,0.244,4.065734148408411e-25,1.5222153155724598,12177,possible_af,synthetic_ads1115
62,0.248,8.51591624186847e-25,1.5194369756101451,12155,possible_af,synthetic_ads1115
63,0.252,1.7757981019108785e-24,1.5121331960643765,12097,possible_af,synthetic_ads1115
64,0.256,3.686596410630367e-24,1.5106729161597623,12085,possible_af,synthetic_ads1115
65,0.26,7.619516374044326e-24,1.5161861648354336,12129,possible_af,synthetic_ads1115
66,0.264,1.5678301784931885e-23,1.5148446170727796,12118,possible_af,synthetic_ads1115
67,0.268,3.211740403208069e-23,1.5190487916047994,12152,possible_af,synthetic_ads1115
68,0.272,6.550156141917376e-23,1.5103609981811237,12083,possible_af,synthetic_ads1115
69,0.276,1.3299419122895323e-22,1.5086112717660631,12069,possible_af,synthetic_ads1115
70,0.28,2.688335673356611e-22,1.522091157423031,12176,possible_af,synthetic_ads1115
71,0.284,5.4100853871246835e-22,1.5201193688739068,12161,possible_af,synthetic_ads1115
72,0.288,1.083913303056454e-21,1.520232796554099,12161,possible_af,synthetic_ads1115
73,0.292,2.1619954502356497e-21,1.51543755592601,12123,possible_af,synthetic_ads1115
74,0.296,4.293236442654249e-21,1.513262499718843,12106,possible_af,synthetic_ads1115
75,0.3,8.487594856636242e-21,1.5251580795544428,12201,possible_af,synthetic_ads1115
76,0.304,1.6705299914608513e-20,1.520514677935719,12164,possible_af,synthetic_ads1115
77,0.308,3.27335958054051e-20,1.5224050925758725,12179,possible_af,synthetic_ads1115
78,0.312,6.385618316026773e-20,1.509611850392556,12077,possible_af,synthetic_ads1115
79,0.316,1.2401722207599978e-19,1.5117977089534689,12094,possible_af,synthetic_ads1115
80,0.32,2.3978987673735935e-19,1.513211809017404,12105,possible_af,synthetic_ads1115
81,0.324,4.615826668828566e-19,1.5233205300100576,12186,possible_af,synthetic_ads1115
82,0.328,8.845816824911534e-19,1.52461213341137,12197,possible_af,synthetic_ads1115
83,0.332,1.6877036675885247e-18,1.5231603058461283,12185,possible_af,synthetic_ads1115
84,0.336,3.205710123418524e-18,1.5086414838768638,12069,possible_af,synthetic_ads1115
85,0.34,6.0620861715345584e-18,1.521259880353914,12170,possible_af,synthetic_ads1115
86,0.344,1.1412735825447651e-17,1.5212693089778941,12170,possible_af,synthetic_ads1115
87,0.348,2.1390809795346456e-17,1.5196803831689438,12157,possible_af,synthetic_ads1115
88,0.352,3.991484891843523e-17,1.5105301160782392,12084,possible_af,synthetic_ads1115
89,0.356,7.415006836746639e-17,1.509431189484184,12075,possible_af,synthetic_ads1115
90,0.36,1.371381934515474e-16,1.5206092315193274,12165,possible_af,synthetic_ads1115
91,0.364,2.525079724933525e-16,1.5188786438906303,12151,possible_af,synthetic_ads1115
92,0.368,4.628727006611971e-16,1.5243516165017743,12194,possible_af,synthetic_ads1115
93,0.372,8.447298537338618e-16,1.5190806358335083,12152,possible_af,synthetic_ads1115
94,0.376,1.5347721873970297e-15,1.5234478828963829,12187,possible_af,synthetic_ads1115
95,0.38,2.7761300064154847e-15,1.522882311974594,12183,possible_af,synthetic_ads1115
96,0.384,4.999257219558081e-15,1.5259065140828307,12207,possible_af,synthetic_ads1115
97,0.388,8.962743482345921e-15,1.5291237947291776,12233,possible_af,synthetic_ads1115
98,0.392,1.5997283953705803e-14,1.5196495075712466,12157,possible_af,synthetic_ads1115
99,0.396,2.842636595204334e-14,1.5189672991311716,12151,possible_af,synthetic_ads1115
100,0.4,5.0288216577321485e-14,1.5235972465423087,12188,possible_af,synthetic_ads1115
101,0.404,8.856883409183762e-14,1.5257253219352243,12205,possible_af,synthetic_ads1115
102,0.408,1.552978430069863e-13,1.5277185676029297,12221,possible_af,synthetic_ads1115
103,0.412,2.710938853327668e-13,1.5242523244717898,12194,possible_af,synthetic_ads1115
104,0.416,4.711333227616514e-13,1.5197835546485357,12158,possible_af,synthetic_ads1115
105,0.42,8.151503613105253e-13,1.5250348874457262,12200,possible_af,synthetic_ads1115
106,0.424,1.4041109640204215e-12,1.524797854771924,12198,possible_af,synthetic_ads1115
107,0.428,2.4078805464839512e-12,1.523586927147813,12188,possible_af,synthetic_ads1115
108,0.432,4.110912640143734e-12,1.5177277150488186,12141,possible_af,synthetic_ads1115
109,0.436,6.9873316916117254e-12,1.526885466948753,12215,possible_af,synthetic_ads1115
110,0.44,1.182372374935945e-11,1.5243736341980954,12195,possible_af,synthetic_ads1115
111,0.444,1.991897520287075e-11,1.5268520111168036,12214,possible_af,synthetic_ads1115
112,0.448,3.340792561058044e-11,1.5261189120844587,12209,possible_af,synthetic_ads1115
113,0.452,5.5782995426708335e-11,1.5244127021714107,12195,possible_af,synthetic_ads1115
114,0.456,9.27307889645818e-11,1.5174279840091056,12139,possible_af,synthetic_ads1115
115,0.46,1.5346730997314323e-10,1.5295434867156552,12236,possible_af,synthetic_ads1115
116,0.464,2.528585300557893e-10,1.528882829863825,12231,possible_af,synthetic_ads1115
117,0.468,4.1477172171889767e-10,1.526821525010807,12214,possible_af,synthetic_ads1115
118,0.472,6.773458467842462e-10,1.5263361869059155,12210,possible_af,synthetic_ads1115
119,0.476,1.1012390607323977e-09,1.5171958442654658,12137,possible_af,synthetic_ads1115
120,0.48,1.7824712952526047e-09,1.529253964822111,12234,possible_af,synthetic_ads1115
121,0.484,2.87232305703597e-09,1.5279992060918843,12224,possible_af,synthetic_ads1115
122,0.488,4.608014388185471e-09,1.529360493460342,12235,possible_af,synthetic_ads1115
123,0.492,7.359768786022685e-09,1.5297904508469786,12238,possible_af,synthetic_ads1115
124,0.496,1.1702652720355566e-08,1.5272972054721308,12218,possible_af,synthetic_ads1115
125,0.5,1.8525684617903946e-08,1.5265100757933139,12212,possible_af,synthetic_ads1115
126,0.504,2.9196716814059853e-08,1.5283315523882766,12226,possible_af,synthetic_ads1115
127,0.508,4.5810345907187036e-08,1.5358616885868788,12287,possible_af,synthetic_ads1115
128,0.512,7.155877986927743e-08,1.5308317567813468,12246,possible_af,synthetic_ads1115
129,0.516,1.1128383535755328e-07,1.5187643801533177,12150,possible_af,synthetic_ads1115
130,0.52,1.7229435376743562e-07,1.5283610155752816,12227,possible_af,synthetic_ads1115
131,0.524,2.655704859215518e-07,1.5345797333964102,12276,possible_af,synthetic_ads1115
132,0.528,4.0752886340911713e-07,1.527463205486041,12219,possible_af,synthetic_ads1115
133,0.532,6.225965941708904e-07,1.527983566011222,12223,possible_af,synthetic_ads1115
134,0.536,9.469453379580919e-07,1.5244905833778617,12196,possible_af,synthetic_ads1115
135,0.54,1.4338802476998182e-06,1.5243588159004144,12194,possible_af,synthetic_ads1115
136,0.544,2.161576730271766e-06,1.5304891996152479,12244,possible_af,synthetic_ads1115
137,0.548,3.2441298797803694e-06,1.5205683357211985,12164,possible_af,synthetic_ads1115
138,0.552,4.847252149076023e-06,1.5219000126453728,12175,possible_af,synthetic_ads1115
139,0.556,7.210457029432051e-06,1.5310549719305273,12248,possible_af,synthetic_ads1115
140,0.56,1.0678242429891078e-05,1.5237339703370296,12189,possible_af,synthetic_ads1115
141,0.564,1.5743691183000484e-05,1.5320921721703984,12256,possible_af,synthetic_ads1115
142,0.568,2.3109106375653547e-05,1.5350986311624748,12280,possible_af,synthetic_ads1115
143,0.572,3.376988306551298e-05,1.5263842662264862,12211,possible_af,synthetic_ads1115
144,0.576,4.912990215809152e-05,1.5254768906597267,12203,possible_af,synthetic_ads1115
145,0.58,7.115956131977072e-05,1.528720326823106,12229,possible_af,synthetic_ads1115
146,0.584,0.00010261250082656262,1.5289434751732067,12231,possible_af,synthetic_ads1115
147,0.588,0.00014733581399781247,1.5306656714703128,12245,possible_af,synthetic_ads1115
148,0.592,0.00021083715873265163,1.5279107237069427,12223,possible_af,synthetic_ads1115
149,0.596,0.00030221038345290465,1.524265919425042,12194,possible_af,synthetic_ads1115
150,0.6,0.00044467502270843676,1.5304650839099225,12243,possible_af,synthetic_ads1115
151,0.604,0.0007366600008707491,1.531176983620476,12249,possible_af,synthetic_ads1115
152,0.608,0.0016648311829310565,1.5336245793399423,12269,possible_af,synthetic_ads1115
153,0.612,0.00539926302650405,1.524579048208231,12196,possible_af,synthetic_ads1115
154,0.616,0.01952575947179821,1.5245770100370128,12196,possible_af,synthetic_ads1115
155,0.62,0.060740575119996525,1.5307947056953577,12246,possible_af,synthetic_ads1115
156,0.624,0.12862179806209123,1.5297787414077078,12238,possible_af,synthetic_ads1115
157,0.628,0.06187616057280202,1.5347582000614481,12278,possible_af,synthetic_ads1115
158,0.632,-0.7147755293631286,1.5266893457903699,12213,possible_af,synthetic_ads1115
159,0.636,-2.7758617366876863,1.5192588922665857,12154,possible_af,synthetic_ads1115
160,0.64,-3.624515793407322,1.5222319285515598,12177,possible_af,synthetic_ads1115
161,0.644,8.536785084396318,1.5411015804437167,12328,possible_af,synthetic_ads1115
162,0.648,57.87348173593462,1.5872411976313119,12698,possible_af,synthetic_ads1115
163,0.652,170.66773287697058,1.6990959254304112,13592,possible_af,synthetic_ads1115
164,0.656,353.6730368307823,1.8882901441107605,15106,possible_af,synthetic_ads1115
165,0.66,579.9918316959584,2.1126230718699484,16900,possible_af,synthetic_ads1115
166,0.664,796.4218649243314,2.3234791303170694,18587,possible_af,synthetic_ads1115
167,0.668,945.0160222491741,2.4778418101188713,19822,possible_af,synthetic_ads1115
168,0.672,984.0603637936485,2.5165794361380556,20132,possible_af,synthetic_ads1115
169,0.676,901.2416490592442,2.4269248792663434,19415,possible_af,synthetic_ads1115
170,0.68,716.6593331279063,2.2450752389411996,17960,possible_af,synthetic_ads1115
171,0.684,474.9718943529519,2.0050503603795593,16040,possible_af,synthetic_ads1115
172,0.688,230.28679195013422,1.7646244197472316,14117,possible_af,synthetic_ads1115
173,0.692,30.14660417096767,1.5624023225113024,12499,possible_af,synthetic_ads1115
174,0.696,-96.86247185134363,1.4282974873106866,11426,possible_af,synthetic_ads1115
175,0.7,-147.1392844041949,1.385246611664165,11082,possible_af,synthetic_ads1115
176,0.704,-139.1416251145753,1.3987090852634518,11189,possible_af,synthetic_ads1115
177,0.708,-101.84148692898046,1.4335636727289545,11468,possible_af,synthetic_ads1115
178,0.712,-60.76896309356547,1.4595656635344485,11676,possible_af,synthetic_ads1115
179,0.716,-29.784409501018065,1.4944624315465411,11955,possible_af,synthetic_ads1115
180,0.72,-11.484547037659002,1.5189229419259414,12151,possible_af,synthetic_ads1115
181,0.724,-2.5386171343943698,1.531182448303187,12249,possible_af,synthetic_ads1115
182,0.728,1.3237981534757581,1.53623393219541,12289,possible_af,synthetic_ads1115
183,0.732,3.044961574804656,1.533834752193514,12270,possible_af,synthetic_ads1115
184,0.736,4.094217460135297,1.5200109036785217,12160,possible_af,synthetic_ads1115
185,0.74,5.052481994413163,1.5376391216604859,12301,possible_af,synthetic_ads1115
186,0.744,6.116029910458753,1.5425111553546738,12340,possible_af,synthetic_ads1115
187,0.748,7.3528127586086836,1.5392034269612644,12313,possible_af,synthetic_ads1115
188,0.752,8.797522470481645,1.5334561728505327,12267,possible_af,synthetic_ads1115
189,0.756,10.47899444877723,1.5394399349338053,12315,possible_af,synthetic_ads1115
190,0.76,12.426444165963648,1.5363505355277467,12290,possible_af,synthetic_ads1115
191,0.764,14.67046182447039,1.5493306214293217,12394,possible_af,synthetic_ads1115
192,0.768,17.242907147211575,1.5491491298597488,12393,possible_af,synthetic_ads1115
193,0.772,20.176554046300694,1.54795454041873,12383,possible_af,synthetic_ads1115
194,0.776,23.504623710506205,1.545002899695685,12360,possible_af,synthetic_ads1115
195,0.78,27.260223550552382,1.554868555661465,12439,possible_af,synthetic_ads1115
196,0.784,31.475694787461727,1.5682904860493467,12546,possible_af,synthetic_ads1115
197,0.788,36.18187260133453,1.5709179170541745,12567,possible_af,synthetic_ads1115
198,0.792,41.40726608324912,1.5756621163526852,12605,possible_af,synthetic_ads1115
199,0.796,47.17716902125844,1.5731796741629935,12585,possible_af,synthetic_ads1115
200,0.8,53.51271652150607,1.5799043541922582,12639,possible_af,synthetic_ads1115
201,0.804,60.42990645976759,1.593624572235394,12749,possible_af,synthetic_ads1115
202,0.808,67.93860860971706,1.6086846223546152,12869,possible_af,synthetic_ads1115
203,0.812,76.041587818066,1.599758895866982,12798,possible_af,synthetic_ads1115
204,0.816,84.73357059951528,1.613617833295933,12909,possible_af,synthetic_ads1115
205,0.82,94.00038681084,1.6150668890005637,12920,possible_af,synthetic_ads1115
206,0.824,103.81821944646137,1.6338042669409418,13070,possible_af,synthetic_ads1115
207,0.828,114.15299590975799,1.6479710942247785,13183,possible_af,synthetic_ads1115
208,0.832,124.95995321735558,1.6515992806265938,13212,possible_af,synthetic_ads1115
209,0.836,136.18340739059616,1.6572574729892164,13258,possible_af,synthetic_ads1115
210,0.84,147.75675373226488,1.6783376377930754,13426,possible_af,synthetic_ads1115
211,0.844,159.6027197882427,1.6953043622936952,13562,possible_af,synthetic_ads1115
212,0.848,171.63388662699538,1.7017173584668275,13613,possible_af,synthetic_ads1115
213,0.852,183.75348677415755,1.712990207064917,13704,possible_af,synthetic_ads1115
214,0.856,195.85647891882914,1.7182483247398361,13746,possible_af,synthetic_ads1115
215,0.86,207.83089062623753,1.7424874491227078,13939,possible_af,synthetic_ads1115
216,0.864,219.55941106316857,1.7579799290981322,14063,possible_af,synthetic_ads1115
217,0.868,230.92120652256753,1.764985579349524,14119,possible_af,synthetic_ads1115
218,0.872,241.79392270105015,1.7718502623942187,14174,possible_af,synthetic_ads1115
219,0.876,252.0558296240788,1.7755927905966207,14204,possible_af,synthetic_ads1115
220,0.88,261.5880582029623,1.7966279036010941,14373,possible_af,synthetic_ads1115
221,0.884,270.2768719893544,1.8075754813625657,14460,possible_af,synthetic_ads1115
222,0.888,278.0159140605144,1.8112431752223155,14490,possible_af,synthetic_ads1115
223,0.892,284.7083673494016,1.8130080371579176,14504,possible_af,synthetic_ads1115
224,0.896,290.2689672738004,1.8105954110112965,14484,possible_af,synthetic_ads1115
225,0.9,294.62580827271796,1.8222649798575732,14578,possible_af,synthetic_ads1115
226,0.904,297.7218907834143,1.830679866010877,14645,possible_af,synthetic_ads1115
227,0.908,299.51636214745133,1.8278037638287026,14622,possible_af,synthetic_ads1115
228,0.912,299.9854136839397,1.8239107922128537,14591,possible_af,synthetic_ads1115
229,0.916,299.1228063930829,1.8265336591411896,14612,possible_af,synthetic_ads1115
230,0.92,296.9400090632102,1.8251741884083477,14601,possible_af,synthetic_ads1115
231,0.924,293.46594450760966,1.8237668155234508,14590,possible_af,synthetic_ads1115
232,0.928,288.74635178037477,1.8184904702447735,14547,possible_af,synthetic_ads1115
233,0.932,282.84278403168656,1.8118545029682207,14494,possible_af,synthetic_ads1115
234,0.936,275.83127269609844,1.8042422513556264,14433,possible_af,synthetic_ads1115
235,0.94,267.80069853368474,1.7942233309136575,14353,possible_af,synthetic_ads1115
236,0.944,258.8509182924653,1.7991209636773076,14393,possible_af,synthetic_ads1115
237,0.948,249.09070213543333,1.7766012352603013,14212,possible_af,synthetic_ads1115
238,0.952,238.63554126865108,1.7655672335967627,14124,possible_af,synthetic_ads1115
239,0.956,227.60538730598708,1.744695474868031,13957,possible_af,synthetic_ads1115
240,0.96,216.12238479742203,1.7460643520638943,13968,possible_af,synthetic_ads1115
241,0.964,204.30865611397115,1.736715642299046,13893,possible_af,synthetic_ads1115
242,0.968,192.2841936945062,1.7282223272291797,13825,possible_af,synthetic_ads1115
243,0.972,180.16490876664747,1.7072116090505782,13657,possible_af,synthetic_ads1115
244,0.976,168.06087836599875,1.6907953310851,13526,possible_af,synthetic_ads1115
245,0.98,156.07482415020536,1.681941766498259,13455,possible_af,synthetic_ads1115
246,0.984,144.30084751680013,1.6796932610193434,13437,possible_af,synthetic_ads1115
247,0.988,132.8234362726622,1.6632608373005204,13306,possible_af,synthetic_ads1115
248,0.992,121.71674894169875,1.6441097721314724,13152,possible_af,synthetic_ads1115
249,0.996,111.0441740803354,1.635022620208964,13080,possible_af,synthetic_ads1115
250,1.0,100.85815399850739,1.629369778295582,13035,possible_af,synthetic_ads1115
251,1.004,91.20025530376192,1.625797026239633,13006,possible_af,synthetic_ads1115
252,1.008,82.101462882985,1.6163767647455143,12931,possible_af,synthetic_ads1115
253,1.012,73.5826694301674,1.5976769451587518,12781,possible_af,synthetic_ads1115
254,1.016,65.65532947439984,1.595027154333318,12760,possible_af,synthetic_ads1115
255,1.02,58.32224505293861,1.5824243025323168,12659,possible_af,synthetic_ads1115
256,1.024,51.578449646955086,1.5820234873701575,12656,possible_af,synthetic_ads1115
257,1.028,45.41215764226732,1.5727880901882265,12582,possible_af,synthetic_ads1115
258,1.032,39.80574824618033,1.5668518301891994,12534,possible_af,synthetic_ads1115
259,1.036,34.736755309933365,1.5597712658075218,12478,possible_af,synthetic_ads1115
260,1.04,30.178837683655658,1.5528234687720122,12422,possible_af,synthetic_ads1115
261,1.044,26.10270837125908,1.5533330497835587,12426,possible_af,synthetic_ads1115
262,1.048,22.477004664591934,1.5482291315920669,12385,possible_af,synthetic_ads1115
263,1.052,19.269085440066647,1.5422548514865084,12338,possible_af,synthetic_ads1115
264,1.056,16.445745736447453,1.5340040869406024,12272,possible_af,synthetic_ads1115
265,1.06,13.97384246292718,1.5361182735419123,12289,possible_af,synthetic_ads1115
266,1.064,11.82082850222527,1.5465390498666391,12372,possible_af,synthetic_ads1115
267,1.068,9.955195492492923,1.5391802567788542,12313,possible_af,synthetic_ads1115
268,1.072,8.346828140444543,1.5329236839843812,12263,possible_af,synthetic_ads1115
269,1.076,6.9672750087133055,1.5236025379815505,12188,possible_af,synthetic_ads1115
270,1.08,5.789942328923693,1.5243212285552068,12194,possible_af,synthetic_ads1115
271,1.084,4.790218534556706,1.5333514773312267,12266,possible_af,synthetic_ads1115
272,1.088,3.9455379168678255,1.5304408197428374,12243,possible_af,synthetic_ads1115
273,1.092,3.235392127713321,1.5235756368607838,12188,possible_af,synthetic_ads1115
274,1.096,2.641298238262101,1.5190672989412717,12152,possible_af,synthetic_ads1115
275,1.1,2.146731769898623,1.5237317832514363,12189,possible_af,synthetic_ads1115
276,1.104,1.737032602081414,1.52937527489984,12235,possible_af,synthetic_ads1115
277,1.108,1.3992909888601195,1.5235489604723906,12188,possible_af,synthetic_ads1115
278,1.112,1.1222201347027063,1.524611948943608,12197,possible_af,synthetic_ads1115
279,1.116,0.8960209392978824,1.5166586419924548,12133,possible_af,synthetic_ads1115
280,1.12,0.712243661561516,1.5245213995469187,12196,possible_af,synthetic_ads1115
281,1.124,0.5636504095317566,1.5276770079317332,12221,possible_af,synthetic_ads1115
282,1.128,0.4440815622606028,1.5323740969344801,12259,possible_af,synthetic_ads1115
283,1.132,0.3483284922541611,1.5181000216529683,12144,possible_af,synthetic_ads1115
284,1.136,0.2720142960462146,1.5217582985007192,12174,possible_af,synthetic_ads1115
285,1.14,0.21148366392194473,1.5226421171314373,12181,possible_af,synthetic_ads1115
286,1.144,0.16370253056027365,1.520403572116837,12163,possible_af,synthetic_ads1115
287,1.148,0.1261677453970993,1.5184912714659873,12148,possible_af,synthetic_ads1115
288,1.152,0.09682668104612197,1.516387359199915,12131,possible_af,synthetic_ads1115
289,1.156,0.0740064574478094,1.5158275378597974,12126,possible_af,synthetic_ads1115
290,1.16,0.05635232341690523,1.5241556838865986,12193,possible_af,synthetic_ads1115
291,1.164,0.04277495304636931,1.5279066980347202,12223,possible_af,synthetic_ads1115
292,1.168,0.03240871390862901,1.5292526315182018,12234,possible_af,synthetic_ads1115
293,1.172,0.02459746591055068,1.5214323847735303,12171,possible_af,synthetic_ads1115
294,1.176,0.018999337752857712,1.5181428832930002,12145,possible_af,synthetic_ads1115
295,1.18,0.016203151769153323,1.5196705153585277,12157,possible_af,synthetic_ads1115
296,1.184,0.020005430941852784,1.522414601035951,12179,possible_af,synthetic_ads1115
297,1.188,0.0422237182518214,1.5247140209861665,12197,possible_af,synthetic_ads1115
298,1.192,0.09893113114890821,1.5102270773822712,12081,possible_af,synthetic_ads1115
299,1.196,0.14063577978409275,1.5200771182774924,12160,possible_af,synthetic_ads1115
300,1.2,-0.1706084024446913,1.5145022891778568,12116,possible_af,synthetic_ads1115
301,1.204,-1.5712111063529364,1.5174320224892879,12139,possible_af,synthetic_ads1115
302,1.208,-3.7704142618871415,1.5164825159327926,12131,possible_af,synthetic_ads1115
303,1.212,-0.5923774178391615,1.5170096751619913,12136,possible_af,synthetic_ads1115
304,1.216,26.00977156890984,1.5439981129596705,12352,possible_af,synthetic_ads1115
305,1.22,103.50580486364782,1.6223013980596126,12978,possible_af,synthetic_ads1115
306,1.224,251.48094467054517,1.7755152197988284,14204,possible_af,synthetic_ads1115
307,1.228,460.8886547848432,1.9793557639897121,15834,possible_af,synthetic_ads1115
308,1.232,689.9069909573286,2.2017191610368214,17613,possible_af,synthetic_ads1115
309,1.236,880.09538471991,2.3917644791636414,19134,possible_af,synthetic_ads1115
310,1.24,979.1665595574599,2.4943791119581475,19954,possible_af,synthetic_ads1115
311,1.244,958.6000994531692,2.4754963436263986,19803,possible_af,synthetic_ads1115
312,1.248,822.1152678463405,2.341852099780116,18734,possible_af,synthetic_ads1115
313,1.252,603.2903669765886,2.110279709422807,16882,possible_af,synthetic_ads1115
314,1.256,353.45063903657945,1.8632987526812812,14906,possible_af,synthetic_ads1115
315,1.26,125.36806893428037,1.6363443788201562,13090,possible_af,synthetic_ads1115
316,1.264,-41.3884001154089,1.476006823875906,11808,possible_af,synthetic_ads1115
317,1.268,-130.09599809961716,1.3870523513062345,11096,possible_af,synthetic_ads1115
318,1.272,-148.8220137716022,1.368568296269702,10948,possible_af,synthetic_ads1115
319,1.276,-122.91840820159226,1.3835912837486832,11068,possible_af,synthetic_ads1115
320,1.28,-81.2352306751101,1.432630406852664,11461,possible_af,synthetic_ads1115
321,1.284,-44.11475863005591,1.4805146191445153,11844,possible_af,synthetic_ads1115
322,1.288,-19.464424363766373,1.494760496663246,11958,possible_af,synthetic_ads1115
323,1.292,-6.261219427719015,1.502962037615961,12023,possible_af,synthetic_ads1115
324,1.296,-0.25242627641169524,1.5103681182504494,12083,possible_af,synthetic_ads1115
325,1.3,2.3064892740470753,1.516655176987075,12133,possible_af,synthetic_ads1115
326,1.304,3.5880278992148615,1.520919494268972,12167,possible_af,synthetic_ads1115
