sample_index,timestamp_s,ecg_clean_mv,analog_v,adc_code,label,source
23,0.092,9.689385571742112e-53,1.503011140079611,12024,normal,synthetic_ads1115
24,0.096,2.779566788506869e-52,1.494059107211215,11952,normal,synthetic_ads1115
25,0.1,7.938305197833892e-52,1.4986488066777675,11989,normal,synthetic_ads1115
26,0.104,2.2570868584349424e-51,1.507885922878019,12063,normal,synthetic_ads1115
27,0.108,6.389083363194135e-51,1.5048541846886225,12038,normal,synthetic_ads1115
28,0.112,1.8005228597605257e-50,1.5045555356718623,12036,normal,synthetic_ads1115
29,0.116,5.05159502433914e-50,1.508503269808654,12068,normal,synthetic_ads1115
30,0.12,1.411003907020134e-49,1.5103668252039548,12083,normal,synthetic_ads1115
31,0.124,3.923717288743256e-49,1.5113063168962877,12090,normal,synthetic_ads1115
32,0.128,1.0862680405213753e-48,1.5072074063336316,12057,normal,synthetic_ads1115
33,0.132,2.99396072261521e-48,1.5093592672217224,12075,normal,synthetic_ads1115
34,0.136,8.215329698854642e-48,1.5080789363520861,12064,normal,synthetic_ads1115
35,0.14,2.24426273522621e-47,1.509969322060415,12079,normal,synthetic_ads1115
36,0.144,6.103686253938063e-47,1.5104099649346694,12083,normal,synthetic_ads1115
37,0.148,1.6526485511373971e-46,1.5086009682822268,12068,normal,synthetic_ads1115
38,0.152,4.4549067222956855e-46,1.5113115628078753,12090,normal,synthetic_ads1115
39,0.156,1.1955466457911568e-45,1.5067047842116228,12053,normal,synthetic_ads1115
40,0.16,3.1942156844907234e-45,1.5038177584772496,12030,normal,synthetic_ads1115
41,0.164,8.496337443642109e-45,1.5094549322558777,12075,normal,synthetic_ads1115
42,0.168,2.2499303278514673e-44,1.5120215498723726,12096,normal,synthetic_ads1115
43,0.172,5.931659176619123e-44,1.5071631805889176,12057,normal,synthetic_ads1115
44,0.176,1.5568727274805605e-43,1.50730519059887,12058,normal,synthetic_ads1115
45,0.18,4.068176951777237e-43,1.5116468439332809,12093,normal,synthetic_ads1115
46,0.184,1.058318435216513e-42,1.5171800625774023,12137,normal,synthetic_ads1115
47,0.188,2.7409599508611236e-42,1.5076635750856975,12061,normal,synthetic_ads1115
48,0.192,7.067386147012025e-42,1.512699372037818,12101,normal,synthetic_ads1115
49,0.196,1.8141982936689763e-41,1.5107350979369083,12086,normal,synthetic_ads1115
50,0.2,4.636395649882873e-41,1.5129367789689465,12103,normal,synthetic_ads1115
51,0.204,1.179630593916911e-40,1.5143717325431634,12115,normal,synthetic_ads1115
52,0.208,2.9880053288804637e-40,1.5163679119013862,12131,normal,synthetic_ads1115
53,0.212,7.535056447961226e-40,1.5066196006012245,12053,normal,synthetic_ads1115
54,0.216,1.8917400347474165e-39,1.5076858443952006,12061,normal,synthetic_ads1115
55,0.22,4.7283128272731617e-39,1.5105517893427896,12084,normal,synthetic_ads1115
56,0.224,1.1765780751449697e-38,1.5174234219759992,12139,normal,synthetic_ads1115
57,0.228,2.914775449893874e-38,1.5156463418692359,12125,normal,synthetic_ads1115
58,0.232,7.188847269692096e-38,1.5042452388528054,12034,normal,synthetic_ads1115
59,0.236,1.7651564874574005e-37,1.5091582880161285,12073,normal,synthetic_ads1115
60,0.24,4.31496196364451e-37,1.515328715617424,12122,normal,synthetic_ads1115
61,0.244,1.0501238754424887e-36,1.5182878463468328,12146,normal,synthetic_ads1115
62,0.248,2.5443326780865956e-36,1.5148688457562098,12119,normal,synthetic_ads1115
63,0.252,6.137295881568368e-36,1.5077152211966949,12061,normal,synthetic_ads1115
64,0.256,1.4738389480808605e-35,1.5109004547127638,12087,normal,synthetic_ads1115
65,0.26,3.5236502876840515e-35,1.5142899353432508,12114,normal,synthetic_ads1115
66,0.264,8.3869754637786e-35,1.520046991958325,12160,normal,synthetic_ads1115
67,0.268,1.9874112785761657e-34,1.521327697906254,12170,normal,synthetic_ads1115
68,0.272,4.688564975108749e-34,1.5089181215666134,12071,normal,synthetic_ads1115
69,0.276,1.101189254123446e-33,1.5151062182247121,12120,normal,synthetic_ads1115
70,0.28,2.5748618061959914e-33,1.5233707047597742,12187,normal,synthetic_ads1115
71,0.284,5.993992337580318e-33,1.5208218703669005,12166,normal,synthetic_ads1115
72,0.288,1.389152921419535e-32,1.5186792771796604,12149,normal,synthetic_ads1115
73,0.292,3.2052375630066253e-32,1.5176875699300167,12141,normal,synthetic_ads1115
74,0.296,7.363138045334985e-32,1.5121124735279352,12097,normal,synthetic_ads1115
75,0.3,1.6842768116104688e-31,1.5218684582189952,12175,normal,synthetic_ads1115
76,0.304,3.8379154249758515e-31,1.5221822268833476,12177,normal,synthetic_ads1115
77,0.308,8.723769338608299e-31,1.5135727647709403,12108,normal,synthetic_ads1115
78,0.312,1.9866221862401645e-30,1.5150603803558949,12120,normal,synthetic_ads1115
79,0.316,4.59173786129086e-30,1.5100398680403433,12080,normal,synthetic_ads1115
80,0.32,1.1164121677742575e-29,1.5214454007013711,12171,normal,synthetic_ads1115
81,0.324,3.091534311182421e-29,1.5260443259406764,12208,normal,synthetic_ads1115
82,0.328,1.085024978077971e-28,1.516638846079864,12133,normal,synthetic_ads1115
83,0.332,4.9648703196676695e-28,1.5117145773305583,12093,normal,synthetic_ads1115
84,0.336,2.7013583206880944e-27,1.5202756517274258,12162,normal,synthetic_ads1115
85,0.34,1.5741520400634598e-26,1.5225372874360932,12180,normal,synthetic_ads1115
86,0.344,9.277136627753737e-26,1.5219172240522718,12175,normal,synthetic_ads1115
87,0.348,5.401493562967668e-25,1.5238235031938592,12190,normal,synthetic_ads1115
88,0.352,3.0803723189837955e-24,1.5185506835190254,12148,normal,synthetic_ads1115
89,0.356,1.7152987778866172e-23,1.5199683197858203,12159,normal,synthetic_ads1115
90,0.36,9.31623980073773e-23,1.5187915035589021,12150,normal,synthetic_ads1115
91,0.364,4.93321086077795e-22,1.5261882501985211,12209,normal,synthetic_ads1115
92,0.368,2.5464867342157845e-21,1.5211599719640254,12169,normal,synthetic_ads1115
93,0.372,1.2813008555392454e-20,1.5185305539652665,12148,normal,synthetic_ads1115
94,0.376,6.284188702699817e-20,1.5188732330198622,12151,normal,synthetic_ads1115
95,0.38,3.004221582954676e-19,1.5112461118311644,12090,normal,synthetic_ads1115
96,0.384,1.3999026619009634e-18,1.5258442056411587,12206,normal,synthetic_ads1115
97,0.388,6.358376381957368e-18,1.52135613217876,12170,normal,synthetic_ads1115
98,0.392,2.814990170591522e-17,1.5102738696994977,12082,normal,synthetic_ads1115
99,0.396,1.2147577569618304e-16,1.5186537105406193,12149,normal,synthetic_ads1115
100,0.4,5.109572660647983e-16,1.5227814485091844,12182,normal,synthetic_ads1115
101,0.404,2.0948916077798142e-15,1.5322103090052361,12257,normal,synthetic_ads1115
102,0.408,8.371833917743592e-15,1.527479687016111,12219,normal,synthetic_ads1115
103,0.412,3.261081979277976e-14,1.5184357301514306,12147,normal,synthetic_ads1115
104,0.416,1.2381831573609957e-13,1.5224884501903604,12180,normal,synthetic_ads1115
105,0.42,4.58236975647617e-13,1.5220829711055683,12176,normal,synthetic_ads1115
106,0.424,1.6530174170527186e-12,1.5246377144853127,12197,normal,synthetic_ads1115
107,0.428,5.812283518028619e-12,1.5172025912476583,12137,normal,synthetic_ads1115
108,0.432,1.9920407263590618e-11,1.527545636141009,12220,normal,synthetic_ads1115
109,0.436,6.65474926511897e-11,1.5197804524440817,12158,normal,synthetic_ads1115
110,0.44,2.1669417747297185e-10,1.5241888366015368,12193,normal,synthetic_ads1115
111,0.444,6.877725657951755e-10,1.5305116288622365,12244,normal,synthetic_ads1115
112,0.448,2.1277691906408444e-09,1.525960522592239,12207,normal,synthetic_ads1115
113,0.452,6.416323395262767e-09,1.5211062169514453,12168,normal,synthetic_ads1115
114,0.456,1.8859493952194452e-08,1.5217288377035625,12173,normal,synthetic_ads1115
115,0.46,5.403260260358586e-08,1.5231320346410628,12185,normal,synthetic_ads1115
116,0.464,1.5089116080589885e-07,1.5263154693004939,12210,normal,synthetic_ads1115
117,0.468,4.1072749229712373e-07,1.5308363283112696,12246,normal,synthetic_ads1115
118,0.472,1.0897473180861725e-06,1.5155247107629315,12124,normal,synthetic_ads1115
119,0.476,2.818252529149612e-06,1.522596213094176,12180,normal,synthetic_ads1115
120,0.48,7.104214458322669e-06,1.5276924282585473,12221,normal,synthetic_ads1115
121,0.484,1.7455579940335837e-05,1.5249231514955728,12199,normal,synthetic_ads1115
122,0.488,4.1805609795190326e-05,1.5212332861157887,12169,normal,synthetic_ads1115
123,0.492,9.759260356647059e-05,1.5256656298734739,12205,normal,synthetic_ads1115
124,0.496,0.00022206560998493655,1.5303110707174072,12242,normal,synthetic_ads1115
125,0.5,0.0004925244233525441,1.5211401280345056,12169,normal,synthetic_ads1115
126,0.504,0.0010647712019469548,1.5247464888729787,12198,normal,synthetic_ads1115
127,0.508,0.0022437108250031295,1.52995681968254,12239,normal,synthetic_ads1115
128,0.512,0.004608499356222925,1.5216555936746445,12173,normal,synthetic_ads1115
129,0.516,0.009226441667377863,1.520712095448997,12165,normal,synthetic_ads1115
130,0.52,0.018004912319229,1.5234635153514147,12187,normal,synthetic_ads1115
131,0.524,0.03424757634492629,1.5312570515466821,12250,normal,synthetic_ads1115
132,0.528,0.06349663864781119,1.528137061708402,12225,normal,synthetic_ads1115
133,0.532,0.11475026302355126,1.5230154419620905,12184,normal,synthetic_ads1115
134,0.536,0.20213369043999543,1.52081935678141,12166,normal,synthetic_ads1115
135,0.54,0.3470609745283685,1.5257346980292632,12206,normal,synthetic_ads1115
136,0.544,0.5808378643797409,1.5350469542352219,12280,normal,synthetic_ads1115
137,0.548,0.9475150551225682,1.5279188708447522,12223,normal,synthetic_ads1115
138,0.552,1.5066049145599334,1.5241947583263245,12193,normal,synthetic_ads1115
139,0.556,2.3350420270358967,1.5257152557770814,12205,normal,synthetic_ads1115
140,0.56,3.5275411175189313,1.5288045933296222,12230,normal,synthetic_ads1115
141,0.564,5.194353822026884,1.538869543922275,12311,normal,synthetic_ads1115
142,0.568,7.4554357967579215,1.537887506664793,12303,normal,synthetic_ads1115
143,0.572,10.430295233013254,1.536490209983297,12292,normal,synthetic_ads1115
144,0.576,14.223360890824386,1.5418864395709564,12335,normal,synthetic_ads1115
145,0.58,18.905576231991088,1.5437180077120936,12349,normal,synthetic_ads1115
146,0.584,24.49399752478967,1.557761643525843,12462,normal,synthetic_ads1115
147,0.588,30.93224786109577,1.561893964310089,12495,normal,synthetic_ads1115
148,0.592,38.07547717015295,1.5653444006941888,12522,normal,synthetic_ads1115
149,0.596,45.68370191996352,1.564238529577812,12514,normal,synthetic_ads1115
150,0.6,53.42681500660571,1.5867728109002845,12694,normal,synthetic_ads1115
151,0.604,60.903091981458964,1.591826607795268,12734,normal,synthetic_ads1115
152,0.608,67.67082327186955,1.5936043296733353,12748,normal,synthetic_ads1115
153,0.612,73.29015489757192,1.5977037260115816,12781,normal,synthetic_ads1115
154,0.616,77.36987235057713,1.6025022933734836,12820,normal,synthetic_ads1115
155,0.62,79.6123021069527,1.6151471361653924,12921,normal,synthetic_ads1115
156,0.624,79.84919564571389,1.6106295829228876,12885,normal,synthetic_ads1115
157,0.628,78.06259248363183,1.6059894240245915,12848,normal,synthetic_ads1115
158,0.632,74.3870705642474,1.5923689791740876,12739,normal,synthetic_ads1115
159,0.636,69.09299255689632,1.5941144767707343,12753,normal,synthetic_ads1115
160,0.64,62.55364365311811,1.59465553054104,12757,normal,synthetic_ads1115
161,0.644,55.20180538261117,1.5848987551209965,12679,normal,synthetic_ads1115
162,0.648,47.48276634317942,1.579250801022613,12634,normal,synthetic_ads1115
163,0.652,39.81079094609834,1.568288498530789,12546,normal,synthetic_ads1115
164,0.656,32.534764037440354,1.5564789409676518,12451,normal,synthetic_ads1115
165,0.66,25.916513695798585,1.5547393330334758,12438,normal,synthetic_ads1115
166,0.664,20.12276070933598,1.5615652166610279,12492,normal,synthetic_ads1115
167,0.668,15.229323602003372,1.5439239535358942,12351,normal,synthetic_ads1115
168,0.672,11.23455163585996,1.5407305472135948,12325,normal,synthetic_ads1115
169,0.676,8.078169681012406,1.5366715314074038,12293,normal,synthetic_ads1115
170,0.68,5.661771499958051,1.5324315306926628,12259,normal,synthetic_ads1115
171,0.684,3.8678884851205173,1.5383528001078175,12306,normal,synthetic_ads1115
172,0.688,2.5755976751926717,1.536499672204997,12292,normal,synthetic_ads1115
173,0.692,1.6717261511081094,1.5266372493913825,12213,normal,synthetic_ads1115
174,0.696,1.0576370140603217,1.5180277279763967,12144,normal,synthetic_ads1115
175,0.7,0.6522227211103014,1.535829312008282,12286,normal,synthetic_ads1115
176,0.704,0.39205912250302993,1.5316279937690096,12253,normal,synthetic_ads1115
177,0.708,0.2297342470043799,1.5253003283908864,12202,normal,synthetic_ads1115
178,0.712,0.1312432376711564,1.5315784288000887,12252,normal,synthetic_ads1115
179,0.716,0.07312439969264782,1.5320982695621108,12256,normal,synthetic_ads1115
180,0.72,0.0397751935058412,1.5320987963709307,12256,normal,synthetic_ads1115
181,0.724,0.021180161010009083,1.5338701778846344,12271,normal,synthetic_ads1115
182,0.728,0.011129677923061097,1.527327057020922,12218,normal,synthetic_ads1115
183,0.732,0.005919333706535741,1.5326101678554775,12261,normal,synthetic_ads1115
184,0.736,0.0035196844844485797,1.5301256947837194,12241,normal,synthetic_ads1115
185,0.74,0.003409185938701598,1.5273212700360483,12218,normal,synthetic_ads1115
186,0.744,0.007914405512555756,1.5282700323284835,12226,normal,synthetic_ads1115
187,0.748,0.02634084604739135,1.5305115372845037,12244,normal,synthetic_ads1115
188,0.752,0.07604481818128526,1.5211302728118121,12169,normal,synthetic_ads1115
189,0.756,0.13809081569481596,1.5256215138565221,12205,normal,synthetic_ads1115
190,0.76,-0.02624715315306199,1.5281116555226195,12225,normal,synthetic_ads1115
191,0.764,-1.08961860725941,1.5390501674476373,12312,normal,synthetic_ads1115
192,0.768,-3.321047050688205,1.531757739439539,12254,normal,synthetic_ads1115
193,0.772,-2.640037085650978,1.5188063889616001,12150,normal,synthetic_ads1115
194,0.776,15.746850919805068,1.5419548444209221,12335,normal,synthetic_ads1115
195,0.78,78.03834136748515,1.6048736674971267,12839,normal,synthetic_ads1115
196,0.784,207.95609396168203,1.744483093101769,13955,normal,synthetic_ads1115
197,0.788,404.86499451505125,1.9392679958918617,15514,normal,synthetic_ads1115
198,0.792,634.2136445171236,2.1616636538557223,17293,normal,synthetic_ads1115
199,0.796,839.5515702650194,2.358698112195833,18869,normal,synthetic_ads1115
200,0.8,965.1063604290347,2.502346510399162,20018,normal,synthetic_ads1115
201,0.804,975.2621536281886,2.512120536129637,20096,normal,synthetic_ads1115
202,0.808,865.498740476428,2.391900864459048,19135,normal,synthetic_ads1115
203,0.812,662.7860425350095,2.1941239369523293,17552,normal,synthetic_ads1115
204,0.816,415.51056914713524,1.93852027699616,15508,normal,synthetic_ads1115
205,0.82,177.59145894141187,1.7071656177195642,13657,normal,synthetic_ads1115
206,0.824,-6.978570111007787,1.5230452191333288,12184,normal,synthetic_ads1115
207,0.828,-115.2616193545997,1.4231436527318728,11385,normal,synthetic_ads1115
208,0.832,-149.49346517976096,1.3766627237649234,11013,normal,synthetic_ads1115
209,0.836,-131.885243884839,1.3922395069654645,11138,normal,synthetic_ads1115
210,0.84,-91.75756917777281,1.437139470410777,11497,normal,synthetic_ads1115
211,0.844,-52.29729117309936,1.4808109426393226,11846,normal,synthetic_ads1115
212,0.848,-24.39257377321235,1.5062168556349773,12049,normal,synthetic_ads1115
213,0.852,-8.69938104454427,1.515396449903945,12123,normal,synthetic_ads1115
214,0.856,-1.3056312317536096,1.5249070479808293,12199,normal,synthetic_ads1115
215,0.86,1.8480618444962773,1.528848877731269,12230,normal,synthetic_ads1115
216,0.864,3.3216131587358304,1.5352647321172317,12282,normal,synthetic_ads1115
217,0.868,4.317636499699308,1.5307725952357756,12246,normal,synthetic_ads1115
218,0.872,5.290441594173446,1.5350720105040074,12280,normal,synthetic_ads1115
219,0.876,6.390807594543799,1.5315000411669297,12252,normal,synthetic_ads1115
220,0.88,7.673957775857489,1.5327082742655522,12261,normal,synthetic_ads1115
221,0.884,9.171972433116022,1.5450917991618334,12360,normal,synthetic_ads1115
222,0.888,10.913538024716997,1.5436302116576326,12349,normal,synthetic_ads1115
223,0.892,12.928174021910309,1.541150515897774,12329,normal,synthetic_ads1115
224,0.896,15.246793974052649,1.5387931105587793,12310,normal,synthetic_ads1115
225,0.9,17.901510216909323,1.5457663123475232,12366,normal,synthetic_ads1115
226,0.904,20.92524788981726,1.5457000586969856,12365,normal,synthetic_ads1115
227,0.908,24.351255343540537,1.5510505086973219,12408,normal,synthetic_ads1115
228,0.912,28.21252130656528,1.5532255079184285,12425,normal,synthetic_ads1115
229,0.916,32.54110137192008,1.5551320790630454,12441,normal,synthetic_ads1115
230,0.92,37.36735842870865,1.5669683025522578,12535,normal,synthetic_ads1115
231,0.924,42.719125149313925,1.5725649511237816,12580,normal,synthetic_ads1115
232,0.928,48.62080048982819,1.5810795080662847,12648,normal,synthetic_ads1115
233,0.932,55.092396151199914,1.5732314647749346,12585,normal,synthetic_ads1115
234,0.936,62.148552924828465,1.588989303909246,12712,normal,synthetic_ads1115
235,0.94,69.79755063719448,1.5953265300954156,12762,normal,synthetic_ads1115
236,0.944,78.04033882667106,1.6007591138887602,12806,normal,synthetic_ads1115
237,0.948,86.86961813683166,1.6194137840077243,12955,normal,synthetic_ads1115
238,0.952,96.2690045000713,1.6202075685839104,12961,normal,synthetic_ads1115
239,0.956,106.21230932976809,1.6239568095527697,12991,normal,synthetic_ads1115
240,0.96,116.66296897686149,1.6490580699657083,13192,normal,synthetic_ads1115
241,0.964,127.5736555085083,1.656806755308229,13254,normal,synthetic_ads1115
242,0.968,138.88609834628642,1.6716185292665684,13373,normal,synthetic_ads1115
243,0.972,150.53114242523554,1.6725107511997945,13380,normal,synthetic_ads1115
244,0.976,162.4290633281749,1.687893409891018,13503,normal,synthetic_ads1115
245,0.98,174.4901534015294,1.7002980534670953,13602,normal,synthetic_ads1115
246,0.984,186.6155853242191,1.71061454920096,13684,normal,synthetic_ads1115
247,0.988,198.69855119859724,1.729775645047059,13838,normal,synthetic_ads1115
248,0.992,210.62566623864055,1.733303152652331,13866,normal,synthetic_ads1115
249,0.996,222.27861687114776,1.7476888167011408,13981,normal,synthetic_ads1115
250,1.0,233.53602390237947,1.7571444618159586,14057,normal,synthetic_ads1115
251,1.004,244.27548271779557,1.7750333936548146,14200,normal,synthetic_ads1115
252,1.008,254.37573466165608,1.7848945529669145,14279,normal,synthetic_ads1115
253,1.012,263.7189171553842,1.7871875230154037,14297,normal,synthetic_ads1115
254,1.016,272.1928350923701,1.7944351351788261,14355,normal,synthetic_ads1115
255,1.02,279.6931928719679,1.8052539525368758,14442,normal,synthetic_ads1115
256,1.024,286.125725315971,1.814248112712266,14514,normal,synthetic_ads1115
257,1.028,291.4081667721444,1.8214513243551564,14571,normal,synthetic_ads1115
258,1.032,295.47200098338686,1.8148196480304315,14518,normal,synthetic_ads1115
259,1.036,298.2639397216463,1.8148631957989454,14518,normal,synthetic_ads1115
260,1.04,299.7470855888625,1.8180065688270297,14544,normal,synthetic_ads1115
261,1.044,299.9017435168607,1.8291500986926745,14633,normal,synthetic_ads1115
262,1.048,298.72585601657886,1.8177275274143483,14541,normal,synthetic_ads1115
263,1.052,296.2350487302509,1.8142775486386795,14514,normal,synthetic_ads1115
264,1.056,292.46228487671567,1.8124753611978972,14499,normal,synthetic_ads1115
265,1.06,287.4571392725844,1.8095910221678762,14476,normal,synthetic_ads1115
266,1.064,281.28471428057827,1.8109627862260562,14487,normal,synthetic_ads1115
267,1.068,274.02423082147044,1.798959054911771,14391,normal,synthetic_ads1115
268,1.072,265.76733707088897,1.7894082975065473,14315,normal,synthetic_ads1115
269,1.076,256.61618529216616,1.769959222827316,14159,normal,synthetic_ads1115
270,1.08,246.68133315528817,1.7668795134751947,14135,normal,synthetic_ads1115
271,1.084,236.07952967377716,1.7636199054823325,14109,normal,synthetic_ads1115
272,1.088,224.93144746695185,1.7418673778690004,13935,normal,synthetic_ads1115
273,1.092,213.35942243387794,1.7471188824332087,13977,normal,synthetic_ads1115
274,1.096,201.48525921175067,1.713148001201248,13705,normal,synthetic_ads1115
275,1.1,189.42815617620792,1.7085357633164409,13668,normal,synthetic_ads1115
276,1.104,177.30279748881344,1.705998838662326,13648,normal,synthetic_ads1115
277,1.108,165.21765213036477,1.6913523771549956,13530,normal,synthetic_ads1115
278,1.112,153.27351134036905,1.6683358383504512,13346,normal,synthetic_ads1115
279,1.116,141.56228679629746,1.6580334370077674,13264,normal,synthetic_ads1115
280,1.12,130.16608259582756,1.6524232596413218,13219,normal,synthetic_ads1115
281,1.124,119.15654501926677,1.6441091453359575,13152,normal,synthetic_ads1115
282,1.128,108.59448548292322,1.6316766704462267,13053,normal,synthetic_ads1115
283,1.132,98.52976433633124,1.6210602824751814,12968,normal,synthetic_ads1115
284,1.136,89.00141643965537,1.604627341186923,12837,normal,synthetic_ads1115
285,1.14,80.03799395221992,1.60174580232464,12814,normal,synthetic_ads1115
286,1.144,71.65809757353097,1.5959933380381517,12768,normal,synthetic_ads1115
287,1.148,63.87106464415532,1.5861080636573401,12688,normal,synthetic_ads1115
288,1.152,56.677781014656105,1.5690238620830843,12552,normal,synthetic_ads1115
289,1.156,50.07158335164972,1.5651445785905904,12521,normal,synthetic_ads1115
290,1.16,44.03921945095095,1.563652941151934,12509,normal,synthetic_ads1115
291,1.164,38.56183601362176,1.5642404745908307,12514,normal,synthetic_ads1115
292,1.168,33.61596603219641,1.556880127132923,12455,normal,synthetic_ads1115
293,1.172,29.174491238722876,1.5433133509162185,12346,normal,synthetic_ads1115
294,1.176,25.207558787785995,1.539368491646885,12315,normal,synthetic_ads1115
295,1.18,21.683435296849286,1.5414682479788038,12331,normal,synthetic_ads1115
296,1.184,18.569285367634734,1.5399029185687265,12319,normal,synthetic_ads1115
297,1.188,15.83186561070046,1.538467460150054,12307,normal,synthetic_ads1115
298,1.192,13.438128860373169,1.5349617897228187,12279,normal,synthetic_ads1115
299,1.196,11.355736595517186,1.5231182091686148,12185,normal,synthetic_ads1115
300,1.2,9.553480498212071,1.5256301992004637,12205,normal,synthetic_ads1115
301,1.204,8.001616539772892,1.5307079773313907,12245,normal,synthetic_ads1115
302,1.208,6.672116959890233,1.5232803885262862,12186,normal,synthetic_ads1115
303,1.212,5.5388470010583895,1.5157075386846992,12125,normal,synthetic_ads1115
304,1.216,4.577674297287468,1.520426269207013,12163,normal,synthetic_ads1115
305,1.22,3.7665194291475705,1.523585109143494,12188,normal,synthetic_ads1115
306,1.224,3.085356393613515,1.5308607732035873,12247,normal,synthetic_ads1115
307,1.228,2.5161716515344934,1.5201520771973296,12161,normal,synthetic_ads1115
308,1.232,2.0428900662428253,1.516533406426471,12132,normal,synthetic_ads1115
309,1.236,1.6512754929725202,1.5160586264077174,12128,normal,synthetic_ads1115
310,1.24,1.328813077843251,1.517549872543037,12140,normal,synthetic_ads1115
311,1.244,1.064579531456222,1.5265896121026574,12212,normal,synthetic_ads1115
312,1.248,0.8491068064445234,1.515418170898383,12123,normal,synthetic_ads1115
313,1.252,0.6742437793953218,1.5125329341854572,12100,normal,synthetic_ads1115
314,1.256,0.5330197662331998,1.511578185773425,12092,normal,synthetic_ads1115
315,1.26,0.419513047286873,1.5180128064449332,12144,normal,synthetic_ads1115
316,1.264,0.32872712842922824,1.5143756392542576,12115,normal,synthetic_ads1115
317,1.268,0.2564773472898015,1.517722891508134,12141,normal,synthetic_ads1115
318,1.272,0.19929085220664214,1.503621999551058,12029,normal,synthetic_ads1115
319,1.276,0.15432424942503298,1.5137695823528334,12110,normal,synthetic_ads1115
320,1.28,0.11930578580068443,1.5150533622208402,12120,normal,synthetic_ads1115
321,1.284,0.09251341465150412,1.513084446360081,12104,normal,synthetic_ads1115
322,1.288,0.07280718393147322,1.511478089969676,12091,normal,synthetic_ads1115
323,1.292,0.059744721690660245,1.5096883545300421,12077,normal,synthetic_ads1115
324,1.296,0.05382239095291009,1.5078919935975188,12063,normal,synthetic_ads1115
325,1.3,0.056901168276621665,1.507829919490869,12062,normal,synthetic_ads1115
326,1.304,0.07289289458527053,1.512545542980693,12100,normal,synthetic_ads1115
327,1.308,0.10879398168393649,1.515307097616285,12122,normal,synthetic_ads1115
328,1.312,0.17615127146886098,1.511212802365847,12089,normal,synthetic_ads1115
329,1.316,0.29301653327955846,1.5130467508769008,12104,normal,synthetic_ads1115
330,1.32,0.48637817627819724,1.5161706806479565,12129,normal,synthetic_ads1115
331,1.324,0.7949389553995236,1.5188223139725834,12150,normal,synthetic_ads1115
332,1.328,1.2719321095524803,1.5131734557330576,12105,normal,synthetic_ads1115
333,1.332,1.9874459251116197,1.5089068356967277,12071,normal,synthetic_ads1115
334,1.336,3.0294910184280615,1.5120727420817677,12096,normal,synthetic_ads1115
335,1.34,4.502854829632164,1.514748893245069,12118,normal,synthetic_ads1115
336,1.344,6.5247258334835205,1.5207867604126128,12166,normal,synthetic_ads1115
337,1.348,9.21622618794214,1.5264056695106543,12211,normal,synthetic_ads1115
338,1.352,12.689438995231082,1.5142233677288812,12113,normal,synthetic_ads1115
339,1.356,17.030277123417143,1.5222727308477662,12178,normal,synthetic_ads1115
340,1.36,22.278553406022944,1.5264392487086056,12211,normal,synthetic_ads1115
341,1.364,28.407714510797128,1.5439684919949443,12351,normal,synthetic_ads1115
342,1.368,35.307638855995265,1.545688593281745,12365,normal,synthetic_ads1115
343,1.372,42.774372559447556,1.549893785859203,12399,normal,synthetic_ads1115
344,1.376,50.51041810764967,1.5579714473624164,12463,normal,synthetic_ads1115
345,1.38,58.13805438962863,1.5668242361976437,12534,normal,synthetic_ads1115
